total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
331,330.135,0.0640387,2.15792e-05,0.088969,0.306159
332,331.131,0.0643447,0,0.0889402,0.306118
333,332.127,0.0646577,3.05176e-05,0.0889416,0.306123
334,333.123,0.0649706,2.15792e-05,0.0889401,0.306118
335,334.118,0.0652904,nan,0.0889687,0.30616
336,335.114,0.0656073,3.05176e-05,0.0889538,0.306137
337,336.11,0.0659277,2.15792e-05,0.0889536,0.306137
338,337.105,0.0662518,3.73762e-05,0.0889546,0.30614
339,338.101,0.0665793,0,0.0889683,0.30616
340,339.097,0.0669071,2.15792e-05,0.0889681,0.306159
341,340.092,0.0672356,2.15792e-05,0.0889411,0.306122
342,341.088,0.0675702,3.73762e-05,0.0889678,0.306159
343,342.083,0.0679055,2.15792e-05,0.0889677,0.306159
344,343.079,0.0682414,nan,0.0889408,0.306122
345,344.074,0.0685835,3.73762e-05,0.0889675,0.306159
346,345.069,0.0689262,3.05176e-05,0.0889673,0.306158
347,346.065,0.0692696,2.15792e-05,0.0889406,0.306121
348,347.06,0.0696191,3.05176e-05,0.088967,0.306158
349,348.055,0.0699693,0,0.0889665,0.306156
350,349.051,0.0703201,3.05176e-05,0.0889404,0.30612
351,350.046,0.0706777,nan,0.0889403,0.30612
352,351.041,0.0710353,2.15792e-05,0.0889402,0.30612
353,352.036,0.0713998,nan,0.0889663,0.306157
354,353.031,0.0717649,nan,0.0889661,0.306156
355,354.026,0.07213,3.73762e-05,0.0889659,0.306156
356,355.021,0.0724991,3.05176e-05,0.0889542,0.306142
357,356.016,0.072875,4.31584e-05,0.0889684,0.306164
358,357.011,0.0732476,nan,0.0889654,0.306155
359,358.006,0.0736275,4.82525e-05,0.0889652,0.306155
360,359.001,0.0740075,0,0.0889652,0.306155
361,359.996,0.0743881,0,0.0889393,0.306118
362,360.99,0.0747755,2.15792e-05,0.0889392,0.306118
363,361.985,0.0751698,4.31584e-05,0.0889646,0.306154
364,362.98,0.0755647,3.73762e-05,0.0889672,0.306162
365,363.974,0.0759596,4.82525e-05,0.0889646,0.306154
366,364.969,0.076355,4.82525e-05,0.0889388,0.306117
367,365.964,0.0767574,2.15792e-05,0.0889387,0.306117
368,366.958,0.0771666,3.05176e-05,0.088964,0.306153
369,367.953,0.0775763,3.73762e-05,0.0889638,0.306153
370,368.947,0.0779861,3.05176e-05,0.0889634,0.306151
371,369.941,0.0784034,3.05176e-05,0.0889634,0.306152
372,370.936,0.0788206,4.82525e-05,0.088963,0.306151
373,371.93,0.0792452,3.73762e-05,0.0889658,0.30616
374,372.924,0.07967,3.73762e-05,0.088963,0.306151
375,373.919,0.0800952,0,0.0889383,0.306118
376,374.913,0.0805274,4.82525e-05,0.0889382,0.306118
377,375.907,0.0809664,0,0.0889624,0.30615
378,376.901,0.0814059,3.73762e-05,0.0889646,0.306158
379,377.895,0.0818461,4.31584e-05,0.0889378,0.306117
380,378.889,0.0822932,3.05176e-05,0.0889378,0.306117
381,379.883,0.082747,4.31584e-05,0.088964,0.306157
382,380.877,0.0832015,5.2858e-05,0.0889644,0.306159
383,381.87,0.083656,0,0.0889613,0.306148
384,382.864,0.0841179,3.73762e-05,0.0889635,0.306156
385,383.858,0.0845805,0,0.088937,0.306115
386,384.852,0.0850561,4.31584e-05,0.0889873,0.306189
