total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
614,606.206,0.577196,0.000345267,0.103135,0.350682
615,607.104,0.584814,0.000172633,0.103319,0.350958
616,608,0.592454,0,0.103098,0.350636
617,608.894,0.600311,0.000172633,0.103269,0.350869
618,609.786,0.608298,0.00029901,0.103254,0.350865
619,610.677,0.616403,nan,0.103266,0.350915
620,611.566,0.624628,0,0.10325,0.35091
621,612.453,0.632973,nan,0.103221,0.350853
622,613.337,0.641556,0,0.103203,0.350845
623,614.218,0.650365,0.00029901,0.103415,0.351209
624,615.099,0.659187,0,0.103386,0.351158
625,615.977,0.668237,0.000244141,0.103522,0.351332
626,616.854,0.677316,0,0.10318,0.350906
627,617.727,0.686723,0.000488281,0.103355,0.351193
628,618.599,0.69625,0.000172633,0.103472,0.351298
629,619.469,0.705904,0.000172633,0.103483,0.351371
630,620.335,0.715788,0.000422864,0.103643,0.351603
631,621.198,0.72591,0.000345267,0.1038,0.351831
632,622.061,0.736053,0.000345267,0.103586,0.351543
633,622.921,0.746433,0.000345267,0.103429,0.351376
634,623.777,0.75714,0.000422864,0.103775,0.351896
635,624.632,0.767868,0.000422864,0.10374,0.351847
636,625.484,0.778835,0.000488281,0.103707,0.351814
637,626.332,0.790041,0.000244141,0.103665,0.351745
638,627.178,0.801463,0.000422864,0.103999,0.352229
639,628.023,0.812927,0.000422864,0.103663,0.351825
640,628.863,0.824828,0.000488281,0.103924,0.352144
641,629.701,0.836768,0.00059802,0.103588,0.351738
642,630.534,0.849144,0.000690534,0.103913,0.352221
643,631.367,0.861541,0.000545915,0.103879,0.352203
644,632.196,0.874175,0.000645935,0.103897,0.352286
645,633.02,0.887266,0.000690534,0.104217,0.352771
646,633.843,0.900378,0.000732422,0.104177,0.35274
647,634.662,0.91373,0.000345267,0.104116,0.352623
648,635.479,0.927319,0.00077204,0.104075,0.35259
649,636.292,0.941146,0.000345267,0.104086,0.35267
650,637.099,0.955428,0.000913491,0.104409,0.353198
651,637.906,0.969733,0.000809723,0.10434,0.353066
652,638.707,0.984492,0.000809723,0.104642,0.353516
653,639.507,0.999294,0.000732422,0.104312,0.353152
654,640.301,1.01453,0.000976562,0.104608,0.35359
655,641.092,1.03002,0.00077204,0.104621,0.35371
656,641.88,1.04574,0.000845728,0.104836,0.353937
657,642.664,1.06171,0.00077204,0.104847,0.354051
658,643.445,1.07792,0.000976562,0.104769,0.353911
659,644.22,1.09461,0.00077204,0.104793,0.354097
660,644.992,1.11152,0.000976562,0.105068,0.354487
661,645.76,1.12868,0.00109183,0.105055,0.354528
662,646.525,1.14606,0.000845728,0.105255,0.354727
663,647.284,1.16394,0.00109183,0.105267,0.354878
664,648.039,1.18204,0.00124488,0.105532,0.355259
665,648.791,1.20041,0.00114512,0.105252,0.355047
666,649.537,1.21923,0.00129187,0.105517,0.355438
667,650.283,1.23806,0.00114512,0.105362,0.35514
668,651.019,1.25759,0.000976562,0.105704,0.355751
669,651.755,1.27714,0.00119604,0.105597,0.355556
