total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
400,398.757,0.0920452,0,0.108331,0.365828
401,399.75,0.092581,5.2858e-05,0.108354,0.365855
402,400.743,0.0931175,4.31584e-05,0.108354,0.365855
403,401.735,0.0936551,0,0.108308,0.365804
404,402.728,0.0942053,nan,0.108354,0.365859
405,403.721,0.0947566,3.05176e-05,0.108354,0.365858
406,404.713,0.0953085,0,0.10833,0.36583
407,405.705,0.0958741,0,0.10836,0.365876
408,406.698,0.0964336,0,0.108329,0.365828
409,407.69,0.0970067,4.31584e-05,0.108352,0.365855
410,408.682,0.097581,4.31584e-05,0.108329,0.365828
411,409.675,0.098162,4.31584e-05,0.108335,0.365844
412,410.667,0.0987501,nan,0.108351,0.365854
413,411.659,0.0993324,5.2858e-05,0.108305,0.365798
414,412.651,0.0999285,3.05176e-05,0.108305,0.365797
415,413.642,0.100538,nan,0.108357,0.365869
416,414.634,0.101142,nan,0.108334,0.365841
417,415.626,0.101753,4.31584e-05,0.108333,0.36584
418,416.618,0.102371,6.82394e-05,0.108348,0.365848
419,417.609,0.102997,nan,0.108348,0.365849
420,418.601,0.103623,nan,0.108326,0.365825
421,419.592,0.104263,nan,0.108361,0.365882
422,420.584,0.104904,3.05176e-05,0.10836,0.36588
423,421.575,0.105545,nan,0.108346,0.365844
424,422.566,0.106201,5.2858e-05,0.108352,0.365862
425,423.557,0.106856,nan,0.108345,0.365844
426,424.548,0.107527,0,0.108358,0.365877
427,425.539,0.108197,4.31584e-05,0.108359,0.365881
428,426.53,0.108868,nan,0.108343,0.365841
429,427.521,0.109553,nan,0.108356,0.365873
430,428.512,0.110239,4.31584e-05,0.108343,0.365839
431,429.502,0.110939,5.2858e-05,0.108355,0.365871
432,430.493,0.111639,4.31584e-05,0.108348,0.365854
433,431.483,0.112355,3.05176e-05,0.108356,0.365879
434,432.473,0.11307,6.10352e-05,0.108356,0.365879
435,433.464,0.113785,7.47525e-05,0.10834,0.365834
436,434.454,0.114516,nan,0.108339,0.365834
437,435.444,0.11526,0,0.108355,0.365877
438,436.434,0.115992,nan,0.108299,0.365791
439,437.424,0.11675,6.82394e-05,0.108353,0.365872
440,438.413,0.11751,nan,0.108353,0.365874
441,439.403,0.11827,nan,0.108352,0.36587
442,440.393,0.119045,3.05176e-05,0.108351,0.365871
443,441.382,0.11982,nan,0.108348,0.365858
444,442.371,0.12061,4.31584e-05,0.10835,0.365866
445,443.361,0.121401,0,0.108296,0.365785
446,444.35,0.122206,5.2858e-05,0.108295,0.365784
447,445.339,0.123024,3.05176e-05,0.108348,0.365865
448,446.328,0.123843,nan,0.108348,0.365864
449,447.317,0.124663,4.31584e-05,0.108334,0.365829
450,448.305,0.125511,4.31584e-05,0.108386,0.36591
451,449.294,0.126347,8.63167e-05,0.108345,0.36586
452,450.283,0.127196,9.65051e-05,0.108345,0.365858
453,451.271,0.12806,0,0.108344,0.365857
454,452.259,0.128938,nan,0.108396,0.365936
455,453.247,0.129804,nan,0.108342,0.365854
456,454.235,0.130698,6.10352e-05,0.108342,0.365853
457,455.223,0.131592,0,0.108341,0.365851
458,456.211,0.132501,nan,0.108353,0.365882
459,457.199,0.13341,6.10352e-05,0.10834,0.365849
460,458.186,0.134334,6.10352e-05,0.108339,0.365847
461,459.173,0.135272,4.31584e-05,0.108353,0.365887
462,460.161,0.136211,nan,0.108339,0.365853
463,461.148,0.137165,nan,0.108339,0.365854
464,462.135,0.138133,7.47525e-05,0.10835,0.365882
465,463.122,0.139102,nan,0.108337,0.365851
466,464.108,0.140086,nan,0.108337,0.365849
467,465.095,0.141084,4.31584e-05,0.108347,0.365877
468,466.082,0.142082,nan,0.108335,0.365845
469,467.068,0.143096,0,0.108334,0.365843
470,468.054,0.144124,7.47525e-05,0.108345,0.365872
471,469.04,0.145152,6.10352e-05,0.108332,0.36584
472,470.026,0.14621,nan,0.108346,0.365879
473,471.012,0.147267,nan,0.108377,0.365904
474,471.997,0.148339,nan,0.10839,0.365939
475,472.983,0.149412,nan,0.108375,0.365899
476,473.968,0.150515,nan,0.108387,0.365935
477,474.953,0.151618,4.31584e-05,0.108386,0.365933
478,475.938,0.152722,4.31584e-05,0.108326,0.36583
479,476.923,0.153853,0,0.10837,0.365891
480,477.907,0.155001,0,0.108338,0.365865
481,478.892,0.156148,nan,0.108368,0.365886
482,479.876,0.157311,8.63167e-05,0.108333,0.36585
483,480.86,0.158502,nan,0.108382,0.365931
484,481.844,0.159694,0,0.10838,0.365928
485,482.828,0.160887,6.10352e-05,0.10833,0.365843
486,483.811,0.162108,nan,0.108364,0.365884
487,484.794,0.16336,6.10352e-05,0.108377,0.365922
488,485.778,0.164597,4.31584e-05,0.108362,0.365881
489,486.76,0.165863,8.63167e-05,0.108374,0.365916
490,487.743,0.167145,nan,0.108372,0.365913
491,488.726,0.168426,nan,0.108371,0.36591
492,489.708,0.169737,nan,0.108372,0.365919
493,490.69,0.171049,nan,0.108368,0.365904
494,491.672,0.17239,0,0.10838,0.365941
495,492.654,0.173731,4.31584e-05,0.108365,0.3659
496,493.636,0.175102,7.47525e-05,0.108369,0.365917
497,494.617,0.176473,nan,0.108362,0.365894
498,495.598,0.177873,6.10352e-05,0.108361,0.365895
499,496.579,0.179288,0,0.108404,0.365956
500,497.56,0.180718,0,0.108402,0.365954
501,498.54,0.182165,8.63167e-05,0.10836,0.365901
502,499.521,0.183625,6.10352e-05,0.108359,0.365898
503,500.5,0.185115,0.000105716,0.108378,0.365948
504,501.48,0.186605,nan,0.108355,0.365891
505,502.46,0.188125,nan,0.108374,0.36594
506,503.439,0.189672,8.63167e-05,0.108435,0.366003
507,504.418,0.191222,6.10352e-05,0.108434,0.366
