total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
3487,3277.21,15.5369,0.0810959,2677.86,4.84768
3488,3277.99,15.5532,0.0840525,2677.98,5.04975
3489,3278.77,15.5697,0.0868207,2678.09,5.14782
3490,3279.54,15.5864,0.0873464,2678.19,4.94975
3491,3280.32,15.6032,0.0876951,2678.29,5.14782
3492,3281.09,15.62,0.0906048,2678.39,5.14782
3493,3281.86,15.6371,0.0934239,2678.47,5.14782
3494,3282.64,15.6532,0.094802,2678.61,5.56776
3495,3283.42,15.6696,0.0957629,2678.74,5.74456
3496,3284.2,15.6858,0.0985119,2678.88,5.52268
3497,3284.98,15.7019,0.100733,2679.02,5.87367
3498,3285.76,15.7183,0.101638,2679.15,5.47723
3499,3286.54,15.7345,0.104378,2679.29,5.78792
3500,3287.33,15.75,0.108324,2679.48,5.24404
3501,3288.11,15.7664,0.109723,2679.6,5.56776
3502,3288.91,15.7817,0.112538,2679.8,6.5192
3503,3289.69,15.7978,0.114953,2679.95,6.12372
3504,3290.47,15.814,0.116862,2680.1,6.67083
3505,3291.28,15.8277,0.119444,2680.39,5.87367
3506,3292.07,15.844,0.122098,2680.53,6.74537
3507,3292.85,15.8598,0.12402,2680.7,7.2111
3508,3293.65,15.8749,0.126998,2680.91,6.63325
3509,3294.45,15.8894,0.130085,2681.16,7.07107
3510,3295.25,15.9042,0.131948,2681.39,7
3511,3296.06,15.9186,0.134184,2681.64,7.17635
3512,3296.85,15.9338,0.137387,2681.85,7.71362
3513,3297.67,15.9473,0.139809,2682.15,7.71362
3514,3298.48,15.9614,0.142082,2682.42,7.77817
3515,3299.29,15.9758,0.144742,2682.68,8.12404
3516,3300.09,15.9906,0.147458,2682.91,8.48528
3517,3300.93,16.002,0.150479,2683.34,8.68907
3518,3301.72,16.0174,0.152894,2683.54,8.18535
3519,3302.57,16.0291,0.15625,2683.95,8.24621
3520,3303.36,16.0441,0.158961,2684.17,8.63134
3521,3304.2,16.0564,0.162286,2684.55,8.74643
3522,3305.04,16.068,0.165912,2684.96,9.19239
3523,3305.85,16.0821,0.171342,2685.24,9.59166
3524,3306.7,16.0931,0.174955,2685.69,9.46044
3525,3307.56,16.1034,0.179688,2686.18,9.72111
3526,3308.41,16.115,0.186929,2686.59,10.8397
3527,3309.26,16.1262,0.193507,2687.04,10.7703
3528,3310.13,16.1355,0.202598,2687.59,11.0454
3529,3311.01,16.1447,0.212595,2688.14,11.4237
3530,3311.91,16.1519,0.22317,2688.81,12.4499
3531,3312.81,16.1593,0.236255,2689.46,13.0958
3532,3313.76,16.1627,0.251824,2690.35,14.1951
3533,3314.72,16.1658,0.270577,2691.25,15.1822
3534,3315.71,16.1663,0.290589,2692.29,16.1864
3535,3316.76,16.1628,0.313475,2693.56,17.5071
3536,3317.82,16.1582,0.338967,2694.9,18.9077
3537,3319,16.1452,0.366772,2696.7,20.6034
3538,3320.19,16.1307,0.395439,2698.59,22.2149
3539,3321.52,16.1065,0.427373,2701.03,24.0728
3540,3322.87,16.0806,0.455476,2703.55,25.7196
3541,3324.37,16.0437,0.484407,2706.69,27.1109
3542,3325.95,16.0007,0.510689,2710.17,28.688
3543,3327.54,15.9573,0.529596,2713.67,29.7321
3544,3329.25,15.9045,0.54287,2717.69,30.4959
3545,3330.95,15.8523,0.548407,2721.66,30.7327
3546,3332.7,15.797,0.547252,2725.81,30.6594
3547,3334.46,15.7406,0.535584,2730,29.9583
3548,3336.09,15.6944,0.518694,2733.62,29.0517
3549,3337.68,15.6505,0.494291,2737.11,27.6767
3550,3339.18,15.6137,0.466956,2740.19,26.0864
3551,3340.6,15.5819,0.436348,2742.98,24.4233
