total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
1155,953.676,14.91,0.220902,242.557,4.34993
1156,954.112,14.9519,0.21101,242.782,4.15143
1157,954.545,14.9938,0.200707,243.001,3.94097
1158,954.956,15.0375,0.193704,243.192,3.80635
1159,955.339,15.0831,0.186929,243.345,3.67477
1160,955.734,15.1279,0.182719,243.514,3.59524
1161,956.127,15.1729,0.180196,243.683,3.54767
1162,956.511,15.2185,0.179092,243.838,3.52613
1163,956.887,15.2647,0.180069,243.982,3.55372
1164,957.273,15.3102,0.183427,244.147,3.62338
1165,957.663,15.3554,0.189725,244.318,3.74844
1166,958.048,15.4009,0.197333,244.48,3.89511
1167,958.457,15.4447,0.206699,244.676,4.07929
1168,958.88,15.4874,0.218994,244.902,4.32426
1169,959.32,15.5289,0.23146,245.143,4.57276
1170,959.768,15.5698,0.248592,245.405,4.91927
1171,960.26,15.6074,0.267799,245.73,5.29556
1172,960.813,15.6405,0.292656,246.146,5.77102
1173,961.381,15.6725,0.315948,246.581,6.23185
1174,961.981,15.7021,0.340696,247.062,6.7082
1175,962.675,15.7248,0.368121,247.681,7.24164
1176,963.414,15.7441,0.396441,248.365,7.79373
1177,964.259,15.7556,0.425118,249.204,8.34041
1178,965.145,15.764,0.450508,250.095,8.82866
1179,966.145,15.764,0.475152,251.155,9.29613
1180,967.182,15.7613,0.496816,252.265,9.70321
1181,968.268,15.7549,0.510674,253.443,9.96008
1182,969.399,15.7452,0.519634,254.679,10.1215
1183,970.552,15.7339,0.521656,255.946,10.1452
1184,971.752,15.7191,0.518061,257.281,10.0631
1185,972.943,15.7049,0.504995,258.593,9.79278
1186,974.005,15.7004,0.488999,259.723,9.472
1187,975.03,15.6985,0.469124,260.797,9.07262
1188,975.987,15.7017,0.444386,261.768,8.58141
1189,976.9,15.7081,0.419026,262.676,8.09031
1190,977.693,15.7235,0.396095,263.414,7.6424
1191,978.458,15.7408,0.370682,264.107,7.14635
1192,979.146,15.764,0.345145,264.691,6.65676
1193,979.781,15.791,0.327264,265.205,6.31405
1194,980.412,15.8183,0.304312,265.706,5.87566
1195,980.959,15.8519,0.290484,266.094,5.60204
1196,981.521,15.8843,0.276545,266.502,5.33561
1197,982.025,15.921,0.265021,266.826,5.11737
1198,982.521,15.9584,0.254686,267.137,4.92998
1199,982.996,15.9972,0.252097,267.429,4.8758
1200,983.501,16.0339,0.248101,267.758,4.8056
1201,983.962,16.0738,0.24569,268.023,4.7615
1202,984.429,16.1133,0.249205,268.303,4.82749
1203,984.919,16.1511,0.253094,268.613,4.92839
1204,985.418,16.1882,0.263838,268.941,5.13794
1205,985.924,16.2247,0.277811,269.278,5.4436
1206,986.479,16.2577,0.301465,269.688,5.94309
1207,987.068,16.2882,0.336573,270.156,6.67142
1208,987.774,16.31,0.388942,270.798,7.76712
1209,988.592,16.3234,0.453865,271.606,9.11129
1210,989.705,16.3151,0.54273,272.856,10.9327
1211,991.172,16.2805,0.656389,274.638,13.2562
1212,993.064,16.2144,0.780234,277.057,15.777
1213,995.695,16.0936,0.911773,280.58,18.4437
1214,999.209,15.9074,1.02935,285.418,20.8199
1215,1003.08,15.6948,1.09244,290.776,22.0831
1216,1007.46,15.4444,1.0951,296.885,22.1261
1217,1011.52,15.2182,1.02885,302.49,20.775
1218,1014.83,15.0469,0.918301,306.974,18.5415
1219,1017.6,14.9157,0.781709,310.64,15.7884
1220,1019.6,14.8418,0.651665,313.145,13.1713
1221,1021.08,14.806,0.534942,314.881,10.8383
1222,1022.21,14.7962,0.441976,316.092,8.98001
1223,1023.08,14.8059,0.371258,316.912,7.57411
1224,1023.78,14.8285,0.317321,317.472,6.51081
1225,1024.39,14.8572,0.278634,317.912,5.75611
1226,1024.93,14.8913,0.25249,318.24,5.23584
1227,1025.46,14.9264,0.232676,318.549,4.85171
1228,1025.94,14.9644,0.219446,318.799,4.58002
1229,1026.42,15.0034,0.211154,319.032,4.41323
1230,1026.88,15.0432,0.205218,319.251,4.29662
1231,1027.33,15.0836,0.201314,319.46,4.21678
1232,1027.8,15.1231,0.196946,319.683,4.12026
1233,1028.24,15.1647,0.194373,319.862,4.06202
1234,1028.69,15.2053,0.1924,320.068,4.01559
1235,1029.12,15.2477,0.191804,320.237,3.98336
1236,1029.56,15.2891,0.191645,320.431,3.98532
1237,1029.99,15.3313,0.190847,320.604,3.97453
1238,1030.43,15.3727,0.190367,320.791,3.95581
1239,1030.87,15.4143,0.191924,320.987,3.97748
1240,1031.28,15.4575,0.191327,321.143,3.95384
1241,1031.75,15.4971,0.194333,321.372,4.0224
1242,1032.18,15.5394,0.19617,321.549,4.06106
1243,1032.62,15.5804,0.199219,321.754,4.11077
1244,1033.05,15.623,0.203912,321.93,4.21863
1245,1033.51,15.663,0.209231,322.159,4.31114
1246,1033.96,15.7033,0.216823,322.38,4.49305
1247,1034.46,15.7407,0.225415,322.664,4.67206
1248,1034.93,15.7803,0.2378,322.907,4.91411
1249,1035.44,15.8165,0.249817,323.213,5.17128
1250,1035.94,15.8533,0.26851,323.516,5.56636
1251,1036.5,15.8857,0.285798,323.902,5.91608
1252,1037.12,15.9141,0.310393,324.382,6.4372
1253,1037.76,15.9408,0.336867,324.895,6.98324
1254,1038.47,15.9621,0.366668,325.517,7.60705
1255,1039.25,15.9781,0.399069,326.251,8.26372
1256,1040.14,15.9866,0.433576,327.138,8.97392
1257,1041.08,15.991,0.467152,328.106,9.66631
1258,1042.15,15.9857,0.50096,329.278,10.3554
1259,1043.38,15.969,0.533657,330.682,11.0266
1260,1044.7,15.9449,0.561414,332.234,11.5812
1261,1046.04,15.9202,0.580022,333.796,11.9524
1262,1047.48,15.8875,0.592399,335.52,12.1928
1263,1049.04,15.846,0.596647,337.416,12.2643
1264,1050.46,15.8146,0.588497,339.101,12.0976
1265,1051.87,15.7842,0.575228,340.769,11.8292
1266,1053.27,15.7545,0.558239,342.419,11.5065
1267,1054.55,15.7343,0.54235,343.874,11.2239
1268,1055.82,15.7138,0.5332,345.347,11.1289
1269,1057.09,15.6942,0.534942,346.805,11.2871
1270,1058.39,15.6718,0.563476,348.349,12.0575
1271,1059.82,15.6399,0.609588,350.106,13.2125
1272,1061.52,15.5884,0.690059,352.323,15.1108
1273,1063.6,15.5081,0.784699,355.17,17.3049
1274,1066.27,15.3841,0.891413,358.998,19.7413
1275,1069.6,15.2122,0.991788,363.9,22.0053
1276,1073.38,15.006,1.05063,369.549,23.3389
1277,1077.42,14.7807,1.05987,375.621,23.5608
1278,1081.3,14.5678,1.00905,381.399,22.4426
1279,1084.75,14.386,0.918127,386.482,20.4439
1280,1087.49,14.2574,0.807933,390.38,18.0191
1281,1089.74,14.165,0.6906,393.464,15.448
1282,1091.46,14.1117,0.584216,395.684,13.1179
1283,1092.79,14.0869,0.497461,397.268,11.2236
1284,1093.9,14.0787,0.426855,398.482,9.69455
1285,1094.81,14.0856,0.376178,399.363,8.59142
1286,1095.63,14.0988,0.335938,400.097,7.72476
1287,1096.31,14.1224,0.311962,400.609,7.22301
1288,1097.01,14.1444,0.290563,401.151,6.75463
1289,1097.67,14.1696,0.278113,401.621,6.49038
1290,1098.29,14.1983,0.269871,402.016,6.32332
1291,1098.92,14.2255,0.268112,402.453,6.30848
1292,1099.53,14.2544,0.268737,402.844,6.34306
1293,1100.16,14.2821,0.274829,403.273,6.4988
1294,1100.79,14.3088,0.2829,403.723,6.72681
1295,1101.44,14.3347,0.294346,404.193,7.01338
1296,1102.12,14.3587,0.309581,404.71,7.38559
1297,1102.86,14.3782,0.333293,405.34,7.95888
1298,1103.64,14.3945,0.358801,406.05,8.57959
1299,1104.46,14.4078,0.385553,406.825,9.21954
1300,1105.37,14.4142,0.41421,407.766,9.90423
1301,1106.34,14.4162,0.444661,408.816,10.6228
1302,1107.42,14.4109,0.475617,410.033,11.3544
1303,1108.56,14.4002,0.50236,411.376,11.9681
1304,1109.81,14.3815,0.525489,412.906,12.5013
1305,1111.13,14.3582,0.54398,414.543,12.9235
1306,1112.57,14.3256,0.555691,416.392,13.1749
