total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
1642,1442.47,14.7768,0.155565,762.684,4.56207
1643,1443.06,14.8076,0.167423,762.865,5.01248
1644,1443.66,14.8373,0.181125,763.074,5.40833
1645,1444.27,14.8662,0.197411,763.315,5.87367
1646,1444.92,14.8923,0.217034,763.636,6.408
1647,1445.59,14.9164,0.239176,764.021,7.10194
1648,1446.31,14.9371,0.264877,764.508,7.85812
1649,1447.06,14.9554,0.293203,765.07,8.67468
1650,1447.87,14.9696,0.323252,765.742,9.57209
1651,1448.74,14.9796,0.355898,766.544,10.5416
1652,1449.71,14.9817,0.394241,767.579,11.6646
1653,1450.75,14.9787,0.43153,768.766,12.7574
1654,1451.94,14.9649,0.471525,770.266,13.9284
1655,1453.25,14.9417,0.510644,772.043,15.0458
1656,1454.68,14.9095,0.545758,774.075,16.0663
1657,1456.22,14.8701,0.575254,776.318,16.9208
1658,1457.85,14.823,0.597184,778.777,17.5535
1659,1459.48,14.7765,0.608636,781.211,17.8676
1660,1461.22,14.7219,0.611275,783.874,17.9374
1661,1463,14.6641,0.602298,786.628,17.6529
1662,1464.62,14.6182,0.584738,789.025,17.13
1663,1466.23,14.573,0.559085,791.398,16.3726
1664,1467.76,14.5337,0.526866,793.593,15.4313
1665,1469.1,14.5086,0.496755,795.375,14.5731
1666,1470.4,14.4861,0.46001,797.072,13.5139
1667,1471.54,14.476,0.431176,798.411,12.6787
1668,1472.65,14.4676,0.401242,799.699,11.848
1669,1473.67,14.4664,0.376705,800.78,11.1664
1670,1474.66,14.4669,0.358056,801.816,10.6419
1671,1475.56,14.4744,0.344327,802.647,10.2744
1672,1476.46,14.4817,0.332857,803.481,10
1673,1477.34,14.4904,0.32731,804.282,9.83933
1674,1478.22,14.4994,0.325909,805.079,9.84251
1675,1479.08,14.5096,0.325862,805.836,9.86154
1676,1479.96,14.5185,0.328683,806.64,9.99062
1677,1480.84,14.5279,0.333613,807.432,10.1458
1678,1481.73,14.5357,0.339372,808.263,10.338
1679,1482.63,14.5429,0.344836,809.118,10.494
1680,1483.57,14.5479,0.352386,810.041,10.7092
1681,1484.5,14.5526,0.357609,810.973,10.8628
1682,1485.47,14.555,0.361956,811.969,10.9972
1683,1486.37,14.5623,0.36456,812.823,11.0567
1684,1487.39,14.5609,0.367769,813.932,11.1187
1685,1488.34,14.5647,0.367146,814.88,11.0934
1686,1489.28,14.5694,0.364372,815.801,10.9716
1687,1490.24,14.5718,0.360943,816.789,10.8886
1688,1491.2,14.5751,0.355147,817.75,10.6654
1689,1492.14,14.5793,0.346403,818.682,10.3803
1690,1493.03,14.5878,0.337682,819.482,10.1119
1691,1493.91,14.5964,0.327264,820.279,9.76601
1692,1494.81,14.6038,0.314787,821.106,9.38416
1693,1495.62,14.618,0.302097,821.733,8.9861
1694,1496.43,14.6321,0.288375,822.36,8.55132
1695,1497.2,14.6492,0.275937,822.901,8.17007
1696,1497.97,14.6658,0.26096,823.451,7.70552
1697,1498.7,14.6863,0.248224,823.888,7.30154
1698,1499.41,14.7074,0.235058,824.307,6.9282
1699,1500.1,14.7305,0.221832,824.672,6.5192
1700,1500.79,14.7538,0.20795,825.023,6.08276
1701,1501.43,14.7801,0.197333,825.297,5.78252
1702,1502.07,14.8069,0.186316,825.553,5.43139
1703,1502.71,14.8337,0.173729,825.806,5.09289
1704,1503.33,14.8616,0.162333,826.026,4.72361
1705,1503.93,14.891,0.154729,826.211,4.52769
1706,1504.5,14.9229,0.147458,826.328,4.26468
1707,1505.1,14.953,0.138383,826.486,3.97649
1708,1505.67,14.9846,0.13264,826.614,3.79967
1709,1506.24,15.0161,0.126094,826.74,3.64863
1710,1506.81,15.0483,0.120652,826.848,3.47311
1711,1507.37,15.0806,0.116141,826.956,3.38194
1712,1507.93,15.1137,0.113752,827.046,3.27872
1713,1508.47,15.1472,0.11213,827.124,3.24037
1714,1509.02,15.1807,0.110485,827.204,3.23071
1715,1509.57,15.2142,0.110485,827.284,3.26917
1716,1510.12,15.2478,0.111105,827.364,3.2596
1717,1510.67,15.281,0.113819,827.456,3.24037
1718,1511.22,15.3139,0.11816,827.559,3.49106
1719,1511.78,15.3467,0.124265,827.665,3.65718
1720,1512.34,15.3795,0.131717,827.782,3.88104
1721,1512.91,15.4115,0.143046,827.919,4.16083
1722,1513.47,15.4434,0.155516,828.059,4.62331
1723,1514.07,15.4732,0.16892,828.263,5.01248
1724,1514.69,15.5015,0.189322,828.519,5.54527
1725,1515.32,15.5291,0.209085,828.791,6.18466
1726,1515.97,15.5549,0.231163,829.114,6.79614
1727,1516.66,15.5778,0.256477,829.527,7.56637
1728,1517.42,15.5953,0.289353,830.107,8.51836
1729,1518.21,15.6108,0.320789,830.738,9.42404
1730,1519.11,15.6183,0.358184,831.605,10.5357
1731,1520.04,15.6238,0.392437,832.526,11.5109
1732,1521.12,15.6181,0.432078,833.777,12.6565
1733,1522.27,15.6067,0.470018,835.19,13.7318
1734,1523.54,15.5867,0.504814,836.847,14.7139
1735,1525.04,15.5498,0.539968,838.997,15.7023
1736,1526.47,15.518,0.562907,840.982,16.3535
1737,1528.08,15.4726,0.578903,843.363,16.7891
1738,1529.74,15.424,0.584908,845.826,16.9282
1739,1531.3,15.3823,0.581034,848.079,16.8003
1740,1532.9,15.3377,0.567456,850.409,16.3707
1741,1534.44,15.2976,0.54412,852.602,15.6824
1742,1535.88,15.265,0.515477,854.573,14.8535
1743,1537.23,15.2391,0.481864,856.352,13.8744
1744,1538.46,15.222,0.448148,857.871,12.8986
1745,1539.58,15.2133,0.41467,859.149,11.94
1746,1540.6,15.2119,0.384602,860.215,11.0934
1747,1541.59,15.2124,0.354717,861.229,10.2561
1748,1542.51,15.2186,0.332054,862.081,9.64689
1749,1543.34,15.2309,0.314568,862.756,9.17197
1750,1544.19,15.2426,0.302778,863.461,8.88819
1751,1545.01,15.2559,0.298847,864.12,8.8459
1752,1545.82,15.27,0.299561,864.762,8.89171
1753,1546.63,15.2839,0.303835,865.41,9.06228
1754,1547.46,15.2961,0.315779,866.11,9.46375
1755,1548.33,15.306,0.332261,866.888,10.0156
1756,1549.2,15.3157,0.347217,867.666,10.4433
1757,1550.15,15.3197,0.370579,868.627,11.1747
1758,1551.17,15.318,0.394841,869.756,11.9347
1759,1552.28,15.3096,0.423427,871.091,12.7916
1760,1553.36,15.3036,0.447022,872.347,13.5116
