total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
0,-0.26717,0.0197866,0,0.107455,0.360712
1,0.732101,0.0198406,9.34406e-06,0.107457,0.360718
2,1.73138,0.0198937,0,0.107455,0.360712
3,2.73066,0.0199476,7.62939e-06,0.107463,0.360724
4,3.72993,0.0200017,nan,0.107463,0.360724
5,4.7292,0.0200557,7.62939e-06,0.107463,0.360724
6,5.72847,0.0201098,0,0.107455,0.360712
7,6.72772,0.0201647,nan,0.107457,0.360718
8,7.72699,0.0202188,5.3948e-06,0.107455,0.360712
9,8.72624,0.0202746,9.34406e-06,0.107457,0.360718
10,9.7255,0.0203296,0,0.107455,0.360713
11,10.7248,0.0203845,0,0.107455,0.360712
12,11.724,0.0204404,0,0.107455,0.360712
13,12.7232,0.0204963,0,0.107455,0.360712
14,13.7225,0.020553,nan,0.107463,0.360724
15,14.7217,0.020609,nan,0.107455,0.360712
16,15.721,0.0206658,nan,0.107455,0.360712
17,16.7202,0.0207226,nan,0.107455,0.360713
18,17.7194,0.0207794,5.3948e-06,0.107455,0.360711
19,18.7186,0.0208372,nan,0.107455,0.360713
20,19.7179,0.0208949,nan,0.107457,0.360718
21,20.7171,0.0209526,0,0.107455,0.360713
22,21.7163,0.0210104,nan,0.107455,0.360712
23,22.7155,0.021069,nan,0.107463,0.360724
24,23.7147,0.0211276,5.3948e-06,0.107463,0.360724
25,24.7139,0.0211855,0,0.107455,0.360711
26,25.7131,0.0212451,5.3948e-06,0.107455,0.360711
27,26.7123,0.0213047,nan,0.107457,0.360718
28,27.7115,0.0213642,7.62939e-06,0.107463,0.360723
29,28.7107,0.0214239,7.62939e-06,0.107457,0.360718
30,29.7099,0.0214835,7.62939e-06,0.107455,0.360711
31,30.7091,0.0215439,1.20631e-05,0.107463,0.360723
32,31.7083,0.0216046,9.34406e-06,0.107455,0.360713
33,32.7075,0.0216651,nan,0.107455,0.360713
34,33.7066,0.0217256,nan,0.107455,0.360711
35,34.7058,0.0217871,7.62939e-06,0.107455,0.360711
36,35.705,0.0218486,nan,0.107455,0.360711
37,36.7041,0.0219109,nan,0.107462,0.360723
38,37.7033,0.0219733,7.62939e-06,0.107463,0.360723
39,38.7025,0.0220348,5.3948e-06,0.107455,0.360711
40,39.7016,0.0220981,nan,0.107457,0.360717
41,40.7008,0.0221606,nan,0.107455,0.360713
42,41.6999,0.0222239,0,0.107457,0.360717
43,42.6991,0.0222872,nan,0.107457,0.360717
44,43.6982,0.0223514,7.62939e-06,0.107463,0.360723
45,44.6973,0.0224148,7.62939e-06,0.107455,0.360711
46,45.6965,0.0224791,7.62939e-06,0.107457,0.360717
47,46.6956,0.0225433,0,0.107455,0.360711
48,47.6947,0.0226085,0,0.107455,0.360713
49,48.6938,0.0226737,1.07896e-05,0.107457,0.360717
50,49.693,0.0227389,nan,0.107455,0.360713
51,50.6921,0.0228041,0,0.107455,0.360711
52,51.6912,0.0228702,nan,0.107457,0.360717
53,52.6903,0.0229363,1.07896e-05,0.107455,0.360711
54,53.6894,0.0230033,7.62939e-06,0.107462,0.360723
55,54.6885,0.0230695,0,0.107457,0.360717
56,55.6876,0.0231366,nan,0.107457,0.360717
57,56.6867,0.0232045,nan,0.107462,0.360723
58,57.6858,0.0232716,7.62939e-06,0.107455,0.360711
59,58.6849,0.0233396,0,0.107457,0.360717
60,59.6839,0.0234076,7.62939e-06,0.107455,0.360711
61,60.683,0.0234765,0,0.107455,0.360712
62,61.6821,0.0235454,0,0.107455,0.360712
63,62.6811,0.0236143,1.32145e-05,0.107455,0.360711
64,63.6802,0.0236833,nan,0.107454,0.360711
65,64.6793,0.023754,0,0.107457,0.360717
66,65.6783,0.023823,0,0.107454,0.360711
67,66.6774,0.0238937,0,0.107455,0.360711
68,67.6764,0.0239645,nan,0.107455,0.360711
69,68.6755,0.0240353,7.62939e-06,0.107454,0.360711
70,69.6745,0.0241069,0,0.107462,0.360722
71,70.6735,0.0241787,nan,0.107455,0.360712
72,71.6726,0.0242504,7.62939e-06,0.107457,0.360717
73,72.6716,0.0243222,1.07896e-05,0.107454,0.360711
74,73.6706,0.0243948,1.52588e-05,0.107454,0.360711
75,74.6696,0.0244683,nan,0.107462,0.360722
76,75.6686,0.0245419,nan,0.107457,0.360717
77,76.6676,0.0246146,nan,0.107454,0.360711
78,77.6666,0.0246891,0,0.107455,0.360712
79,78.6656,0.0247636,nan,0.107456,0.360717
80,79.6646,0.0248381,7.62939e-06,0.107456,0.360717
81,80.6636,0.0249126,0,0.107454,0.360711
82,81.6626,0.024988,0,0.107462,0.360722
83,82.6616,0.0250635,0,0.107454,0.360711
84,83.6605,0.0251398,7.62939e-06,0.107457,0.360718
85,84.6595,0.0252162,1.32145e-05,0.107457,0.360718
86,85.6585,0.0252926,nan,0.107455,0.360712
87,86.6575,0.025369,7.62939e-06,0.107454,0.360711
88,87.6564,0.0254472,1.07896e-05,0.107457,0.360718
89,88.6554,0.0255244,0,0.107461,0.360722
90,89.6543,0.0256018,1.07896e-05,0.107454,0.36071
91,90.6532,0.0256809,7.62939e-06,0.107461,0.360721
92,91.6522,0.0257601,nan,0.107457,0.360718
93,92.6511,0.0258383,nan,0.107454,0.360711
94,93.65,0.0259184,nan,0.107457,0.360718
95,94.649,0.0259985,nan,0.107457,0.360718
96,95.6479,0.0260786,nan,0.107457,0.360717
97,96.6468,0.0261587,7.62939e-06,0.107454,0.360711
98,97.6457,0.0262397,1.32145e-05,0.107461,0.360721
99,98.6446,0.0263208,0,0.107454,0.36071
100,99.6435,0.0264027,nan,0.107454,0.360711
101,100.642,0.0264847,0,0.107454,0.36071
102,101.641,0.0265666,1.07896e-05,0.107454,0.36071
103,102.64,0.0266505,nan,0.107455,0.360713
104,103.639,0.0267342,1.07896e-05,0.107463,0.360726
105,104.638,0.0268171,7.62939e-06,0.107461,0.360721
106,105.637,0.0269018,0,0.107463,0.360727
107,106.636,0.0269857,0,0.107454,0.360712
108,107.634,0.0270704,0,0.107461,0.360721
109,108.633,0.0271552,1.32145e-05,0.107454,0.36071
110,109.632,0.0272409,nan,0.107454,0.36071
111,110.631,0.0273266,0,0.107454,0.36071
112,111.63,0.0274141,nan,0.107456,0.360717
113,112.629,0.0275007,nan,0.107461,0.360721
114,113.628,0.0275874,0,0.107454,0.36071
115,114.626,0.0276749,7.62939e-06,0.107454,0.36071
116,115.625,0.0277642,nan,0.107463,0.360726
117,116.624,0.0278519,0,0.107454,0.36071
118,117.623,0.0279413,1.32145e-05,0.107455,0.360713
119,118.622,0.0280307,7.62939e-06,0.107455,0.360713
120,119.62,0.0281201,1.07896e-05,0.107454,0.36071
121,120.619,0.0282112,nan,0.107468,0.360731
122,121.618,0.0283008,1.32145e-05,0.107454,0.36071
123,122.617,0.028392,7.62939e-06,0.107454,0.36071
124,123.615,0.0284833,0,0.107454,0.36071
125,124.614,0.0285764,0,0.107458,0.360721
126,125.613,0.0286677,7.62939e-06,0.107454,0.36071
127,126.612,0.0287608,nan,0.107454,0.36071
128,127.61,0.028854,nan,0.107454,0.36071
129,128.609,0.0289488,0,0.107468,0.360731
130,129.608,0.0290421,nan,0.107454,0.36071
131,130.607,0.0291371,nan,0.107454,0.36071
132,131.605,0.0292321,1.52588e-05,0.107454,0.36071
133,132.604,0.0293288,1.52588e-05,0.107467,0.36073
134,133.603,0.0294239,nan,0.107454,0.36071
135,134.601,0.0295208,nan,0.107454,0.360712
136,135.6,0.0296176,nan,0.107454,0.360712
137,136.599,0.0297145,nan,0.107454,0.36071
138,137.597,0.0298132,7.62939e-06,0.107454,0.360712
139,138.596,0.0299119,0,0.107454,0.360712
140,139.595,0.0300107,0,0.107454,0.360712
141,140.593,0.0301094,nan,0.107454,0.360709
142,141.592,0.03021,nan,0.107454,0.36071
143,142.591,0.0303106,nan,0.107454,0.360712
144,143.589,0.0304111,nan,0.107454,0.36071
145,144.588,0.0305136,1.52588e-05,0.107457,0.36072
146,145.587,0.0306159,nan,0.107467,0.360729
147,146.585,0.0307183,1.07896e-05,0.107467,0.36073
148,147.584,0.0308209,1.07896e-05,0.107457,0.36072
149,148.582,0.0309251,7.62939e-06,0.107467,0.360729
150,149.581,0.0310277,2.01855e-05,0.107454,0.360709
151,150.58,0.0311337,nan,0.107467,0.360729
152,151.578,0.0312381,1.32145e-05,0.107457,0.360719
153,152.577,0.0313441,1.07896e-05,0.107467,0.360729
154,153.575,0.0314503,nan,0.107467,0.360729
155,154.574,0.0315566,nan,0.107457,0.360719
156,155.572,0.0316628,0,0.107454,0.360709
157,156.571,0.0317709,0,0.107454,0.360709
158,157.57,0.0318789,1.52588e-05,0.107453,0.360709
159,158.568,0.0319888,1.07896e-05,0.107457,0.360719
160,159.567,0.0320987,0,0.107457,0.360719
161,160.565,0.0322086,1.07896e-05,0.107457,0.360719
162,161.564,0.0323185,0,0.107453,0.360709
163,162.562,0.0324302,nan,0.107457,0.360719
164,163.561,0.032542,0,0.107457,0.360719
165,164.559,0.0326538,nan,0.107454,0.360711
166,165.558,0.0327672,nan,0.107466,0.360728
167,166.556,0.032881,nan,0.107457,0.360719
168,167.554,0.0329946,nan,0.107457,0.360719
169,168.553,0.0331082,nan,0.107453,0.360709
170,169.551,0.0332237,1.07896e-05,0.107453,0.360709
171,170.55,0.0333409,nan,0.107466,0.360728
172,171.548,0.0334565,0,0.107457,0.360719
173,172.547,0.0335739,nan,0.107454,0.360711
174,173.545,0.0336912,nan,0.107457,0.360718
175,174.543,0.0338103,1.07896e-05,0.107466,0.360728
176,175.542,0.0339278,nan,0.107453,0.360709
177,176.54,0.0340487,0,0.107466,0.360728
178,177.539,0.0341681,nan,0.107454,0.360711
179,178.537,0.0342892,0,0.107454,0.360711
180,179.535,0.0344119,nan,0.107466,0.36073
181,180.534,0.034533,1.07896e-05,0.107466,0.360727
182,181.532,0.0346559,0,0.107465,0.360727
183,182.53,0.034779,nan,0.107457,0.360718
184,183.529,0.0349038,nan,0.107457,0.360718
185,184.527,0.0350285,nan,0.107465,0.360727
186,185.525,0.0351534,1.07896e-05,0.107454,0.360711
187,186.524,0.0352801,nan,0.107456,0.360718
188,187.522,0.0354067,0,0.107457,0.360718
189,188.52,0.0355334,nan,0.107454,0.36071
190,189.518,0.0356618,nan,0.107465,0.360727
191,190.517,0.0357905,nan,0.107454,0.36071
192,191.515,0.0359208,1.86881e-05,0.107457,0.36072
193,192.513,0.0360512,nan,0.107457,0.36072
194,193.511,0.0361816,1.07896e-05,0.107456,0.360718
195,194.51,0.036312,0,0.107453,0.360708
196,195.508,0.0364461,nan,0.107457,0.36072
197,196.506,0.0365783,0,0.107456,0.360717
198,197.504,0.0367123,1.07896e-05,0.107465,0.360726
199,198.502,0.0368465,1.86881e-05,0.107456,0.360717
200,199.501,0.0369825,1.07896e-05,0.107456,0.360717
201,200.499,0.0371183,nan,0.107465,0.360726
202,201.497,0.0372545,1.52588e-05,0.107453,0.36071
203,202.495,0.0373923,0,0.107453,0.36071
204,203.493,0.0375302,0,0.107453,0.360708
205,204.491,0.0376698,nan,0.107456,0.360717
206,205.489,0.0378096,nan,0.107453,0.36071
207,206.488,0.0379511,nan,0.107457,0.360719
208,207.486,0.0380927,nan,0.107456,0.360719
209,208.484,0.0382342,0,0.107456,0.360717
210,209.482,0.0383775,1.52588e-05,0.107464,0.360725
211,210.48,0.0385211,1.52588e-05,0.107456,0.360719
212,211.478,0.0386663,1.07896e-05,0.107456,0.360719
213,212.476,0.0388116,nan,0.107456,0.360718
214,213.474,0.0389569,nan,0.107453,0.360709
215,214.472,0.0391056,0,0.107476,0.360743
216,215.47,0.0392512,0,0.107452,0.360707
217,216.468,0.0394002,nan,0.107453,0.360709
218,217.466,0.0395493,nan,0.107452,0.360707
219,218.464,0.0397018,nan,0.107467,0.360734
220,219.462,0.039851,nan,0.107452,0.360707
221,220.46,0.0400037,1.07896e-05,0.107453,0.360709
222,221.458,0.0401565,nan,0.107452,0.360707
223,222.456,0.0403127,2.15792e-05,0.107467,0.360733
224,223.454,0.0404657,nan,0.107453,0.360709
225,224.451,0.0406221,0,0.107456,0.360718
226,225.449,0.0407786,0,0.107456,0.360718
227,226.447,0.0409351,nan,0.107452,0.360707
228,227.445,0.0410952,1.52588e-05,0.107459,0.360724
229,228.443,0.0412551,nan,0.107475,0.360741
230,229.441,0.0414153,nan,0.107475,0.360741
231,230.439,0.0415758,1.52588e-05,0.107458,0.360724
232,231.436,0.041736,nan,0.107452,0.360706
233,232.434,0.0418999,0,0.107453,0.36071
234,233.432,0.0420638,nan,0.107452,0.360708
235,234.43,0.0422294,1.07896e-05,0.107463,0.360723
236,235.428,0.0423953,2.15792e-05,0.107455,0.360717
237,236.425,0.042563,1.07896e-05,0.107458,0.360723
238,237.423,0.0427306,nan,0.107458,0.360723
239,238.421,0.0428983,1.07896e-05,0.107452,0.360708
240,239.418,0.0430696,2.15792e-05,0.107458,0.360723
241,240.416,0.0432408,nan,0.107466,0.360731
242,241.414,0.0434123,nan,0.107458,0.360723
243,242.412,0.0435837,1.52588e-05,0.107452,0.360706
244,243.409,0.0437588,nan,0.107453,0.36071
245,244.407,0.0439339,0,0.107455,0.360716
246,245.404,0.044109,1.52588e-05,0.107452,0.360707
247,246.402,0.0442878,1.52588e-05,0.107458,0.360722
248,247.4,0.0444665,1.52588e-05,0.107465,0.36073
249,248.397,0.0446454,nan,0.107458,0.360722
250,249.395,0.0448243,0,0.107452,0.360709
251,250.392,0.0450068,1.52588e-05,0.107457,0.360722
252,251.39,0.0451893,nan,0.107457,0.360722
253,252.387,0.0453719,2.6429e-05,0.107452,0.360709
254,253.385,0.0455581,1.52588e-05,0.107457,0.360722
255,254.382,0.0457444,1.52588e-05,0.107457,0.360722
256,255.38,0.0459306,1.52588e-05,0.107457,0.360721
257,256.377,0.0461203,nan,0.107473,0.360738
258,257.375,0.0463069,0,0.107452,0.360708
259,258.372,0.0465003,1.52588e-05,0.107473,0.360737
260,259.37,0.0466906,nan,0.107457,0.360721
261,260.367,0.0468843,1.52588e-05,0.107457,0.360721
262,261.364,0.047078,1.52588e-05,0.107457,0.360721
263,262.362,0.0472718,0,0.107452,0.360708
264,263.359,0.0474692,0,0.107457,0.360721
265,264.356,0.0476667,2.6429e-05,0.107452,0.360708
266,265.354,0.0478675,0,0.107472,0.360736
267,266.351,0.0480653,1.52588e-05,0.107452,0.360708
268,267.348,0.0482664,1.52588e-05,0.107452,0.360708
269,268.346,0.048471,1.52588e-05,0.107472,0.360736
270,269.343,0.0486759,1.52588e-05,0.107472,0.360736
271,270.34,0.0488808,0,0.107471,0.360736
272,271.337,0.049086,0,0.107451,0.360707
273,272.334,0.0492946,nan,0.107456,0.36072
274,273.332,0.0495032,nan,0.107451,0.360707
275,274.329,0.0497152,nan,0.107471,0.360735
276,275.326,0.0499276,nan,0.107472,0.360739
277,276.323,0.0501399,nan,0.107471,0.360735
278,277.32,0.0503526,0,0.107451,0.360707
279,278.317,0.0505687,2.15792e-05,0.107451,0.360707
280,279.314,0.0507881,3.05176e-05,0.107471,0.360734
281,280.311,0.0510079,0,0.107471,0.360738
282,281.308,0.0512277,1.52588e-05,0.10747,0.360734
283,282.305,0.0514478,2.15792e-05,0.107456,0.360718
284,283.302,0.0516713,nan,0.107456,0.360718
285,284.299,0.0518949,nan,0.107451,0.360706
286,285.296,0.0521218,2.15792e-05,0.10747,0.360733
287,286.293,0.0523493,1.52588e-05,0.107455,0.360718
288,287.29,0.0525799,0,0.107476,0.360749
289,288.287,0.0528075,nan,0.107455,0.360718
290,289.284,0.0530419,nan,0.107471,0.360736
291,290.281,0.0532732,1.52588e-05,0.107451,0.360705
292,291.277,0.0535112,2.15792e-05,0.107475,0.360748
293,292.274,0.053746,2.15792e-05,0.107469,0.360732
294,293.271,0.0539844,2.15792e-05,0.107469,0.360732
295,294.268,0.0542231,nan,0.107455,0.360717
296,295.265,0.0544653,nan,0.107456,0.36072
297,296.261,0.0547074,0,0.107455,0.360717
298,297.258,0.054953,1.52588e-05,0.10747,0.360735
299,298.255,0.0551988,nan,0.107469,0.360731
300,299.251,0.0554484,0,0.107474,0.360746
301,300.248,0.0556947,nan,0.10745,0.360704
302,301.245,0.0559476,0,0.107469,0.360734
303,302.241,0.0562009,nan,0.107474,0.360745
304,303.238,0.0564546,nan,0.107455,0.360719
305,304.234,0.0567113,nan,0.107469,0.360734
306,305.231,0.0569686,2.6429e-05,0.107455,0.360719
307,306.227,0.0572294,3.05176e-05,0.107455,0.360719
308,307.224,0.0574902,1.52588e-05,0.107455,0.360719
309,308.22,0.0577544,nan,0.107469,0.360733
310,309.217,0.0580192,nan,0.107455,0.360718
311,310.213,0.0582871,0,0.107473,0.360744
312,311.209,0.0585556,3.05176e-05,0.107459,0.360729
313,312.206,0.0588239,0,0.107449,0.360703
314,313.202,0.0590992,nan,0.107473,0.360743
315,314.198,0.0593749,nan,0.107472,0.360743
316,315.195,0.0596505,2.15792e-05,0.107472,0.360743
317,316.191,0.0599265,nan,0.107454,0.360717
318,317.187,0.0602093,nan,0.107472,0.360742
319,318.183,0.0604921,nan,0.107485,0.360756
320,319.179,0.0607756,2.6429e-05,0.107472,0.360742
321,320.176,0.061059,0,0.107454,0.360716
322,321.172,0.0613493,1.52588e-05,0.107472,0.360741
323,322.168,0.0616398,2.6429e-05,0.107471,0.360741
324,323.164,0.0619307,nan,0.107453,0.360716
325,324.16,0.0622281,0,0.107485,0.360758
326,325.156,0.0625228,0,0.107467,0.360733
327,326.152,0.0628208,0,0.107467,0.360729
328,327.148,0.0631225,0,0.107471,0.36074
329,328.144,0.0634243,nan,0.107466,0.360728
330,329.139,0.0637297,nan,0.107467,0.360732
331,330.135,0.0640386,3.05176e-05,0.107483,0.360753
332,331.131,0.0643447,nan,0.107453,0.360714
333,332.127,0.0646576,nan,0.107457,0.360725
334,333.123,0.0649706,0,0.107452,0.360714
335,334.118,0.0652903,nan,0.107484,0.360755
336,335.114,0.0656073,nan,0.107466,0.36073
337,336.11,0.0659277,0,0.107466,0.36073
338,337.105,0.0662517,0,0.107469,0.360737
339,338.101,0.0665792,nan,0.107484,0.360757
340,339.097,0.0669071,3.05176e-05,0.107483,0.360756
341,340.092,0.0672355,0,0.107456,0.360723
342,341.088,0.0675702,nan,0.107483,0.360756
343,342.083,0.0679054,0,0.107483,0.360755
344,343.079,0.0682413,nan,0.107456,0.360722
345,344.074,0.0685834,nan,0.107483,0.360755
346,345.069,0.0689262,2.15792e-05,0.107482,0.360754
347,346.065,0.0692695,nan,0.107455,0.360721
348,347.06,0.0696191,2.15792e-05,0.107482,0.360754
349,348.055,0.0699693,nan,0.107481,0.36075
350,349.051,0.07032,2.15792e-05,0.107455,0.360721
351,350.046,0.0706777,nan,0.107455,0.36072
352,351.041,0.0710353,nan,0.107455,0.36072
353,352.036,0.0713998,2.15792e-05,0.107481,0.360752
354,353.031,0.0717648,0,0.107481,0.360752
355,354.026,0.0721299,2.15792e-05,0.107481,0.360751
356,355.021,0.072499,nan,0.107471,0.360745
357,356.016,0.0728749,nan,0.107488,0.360771
358,357.011,0.0732475,nan,0.10748,0.36075
359,358.006,0.0736275,0,0.10748,0.36075
360,359.001,0.0740075,3.05176e-05,0.10748,0.360749
361,359.996,0.074388,0,0.107453,0.360717
362,360.99,0.0747755,0,0.107453,0.360717
363,361.985,0.0751698,0,0.107479,0.360748
364,362.98,0.0755646,nan,0.107487,0.360768
365,363.974,0.0759595,nan,0.107479,0.360748
366,364.969,0.076355,nan,0.107453,0.360716
367,365.964,0.0767573,nan,0.107452,0.360715
368,366.958,0.0771665,0,0.107478,0.360746
369,367.953,0.0775763,nan,0.107478,0.360746
370,368.947,0.0779861,0,0.107477,0.360745
371,369.941,0.0784033,2.15792e-05,0.107477,0.360745
372,370.936,0.0788205,3.73762e-05,0.107477,0.360744
373,371.93,0.0792451,2.15792e-05,0.107484,0.360764
374,372.924,0.0796699,0,0.107477,0.360744
375,373.919,0.0800951,4.31584e-05,0.107452,0.360719
376,374.913,0.0805273,3.05176e-05,0.107452,0.360718
377,375.907,0.0809663,nan,0.107476,0.360743
378,376.901,0.0814058,nan,0.107483,0.360761
379,377.895,0.0818461,nan,0.107452,0.360717
380,378.889,0.0822931,nan,0.107452,0.360717
381,379.883,0.0827469,2.15792e-05,0.107482,0.36076
382,380.877,0.0832014,0,0.107483,0.360765
383,381.87,0.083656,0,0.107474,0.36074
384,382.864,0.0841178,4.31584e-05,0.107481,0.360758
385,383.858,0.0845804,3.05176e-05,0.107451,0.360715
386,384.852,0.085056,nan,0.107505,0.360787
387,385.845,0.085526,nan,0.107482,0.360762
388,386.839,0.0860028,2.15792e-05,0.107482,0.360762
389,387.832,0.0864865,nan,0.107504,0.360785
390,388.826,0.0869646,nan,0.10745,0.360713
391,389.819,0.0874557,0,0.107479,0.360755
392,390.812,0.087948,nan,0.107457,0.360731
393,391.806,0.0884466,0,0.10748,0.360759
394,392.799,0.0889464,nan,0.107456,0.36073
395,393.792,0.0894524,0,0.107478,0.360752
396,394.785,0.0899597,nan,0.107448,0.36071
397,395.778,0.09048,3.05176e-05,0.107501,0.36078
398,396.771,0.0909948,3.05176e-05,0.107471,0.360738
399,397.764,0.0915231,3.05176e-05,0.107502,0.360785
400,398.757,0.0920452,nan,0.107477,0.36075
401,399.75,0.0925811,0,0.1075,0.360777
402,400.743,0.0931175,0,0.107499,0.360777
403,401.735,0.0936551,nan,0.107454,0.360725
404,402.728,0.0942053,nan,0.1075,0.360781
405,403.721,0.0947566,4.31584e-05,0.107499,0.36078
406,404.713,0.0953086,nan,0.107476,0.360751
407,405.705,0.0958741,nan,0.107506,0.360797
408,406.698,0.0964336,nan,0.107475,0.36075
409,407.69,0.0970067,0,0.107498,0.360777
410,408.682,0.097581,4.31584e-05,0.107475,0.360749
411,409.675,0.098162,nan,0.107481,0.360766
412,410.667,0.0987501,nan,0.107496,0.360775
413,411.659,0.0993325,nan,0.107451,0.360719
414,412.651,0.0999285,nan,0.10745,0.360718
415,413.642,0.100538,0,0.107502,0.360791
416,414.634,0.101142,nan,0.107479,0.360762
417,415.626,0.101753,3.05176e-05,0.107479,0.360762
418,416.618,0.102371,4.31584e-05,0.107494,0.36077
419,417.609,0.102997,0,0.107493,0.36077
420,418.601,0.103623,nan,0.107472,0.360747
421,419.592,0.104263,nan,0.107506,0.360802
422,420.584,0.104904,0,0.107505,0.360801
423,421.575,0.105545,nan,0.107491,0.360766
424,422.566,0.106201,nan,0.107498,0.360782
425,423.557,0.106856,nan,0.107491,0.360765
426,424.548,0.107527,4.31584e-05,0.107504,0.360798
427,425.539,0.108197,4.31584e-05,0.107504,0.360802
428,426.53,0.108868,nan,0.107489,0.360762
429,427.521,0.109553,nan,0.107502,0.360794
430,428.512,0.110239,nan,0.107488,0.36076
431,429.502,0.110939,nan,0.1075,0.360792
432,430.493,0.11164,3.05176e-05,0.107493,0.360775
433,431.483,0.112355,0,0.107502,0.3608
434,432.473,0.11307,3.05176e-05,0.107502,0.3608
435,433.464,0.113785,4.31584e-05,0.107485,0.360755
436,434.454,0.114516,nan,0.107485,0.360754
437,435.444,0.11526,0,0.1075,0.360796
438,436.434,0.115992,nan,0.107444,0.360711
439,437.424,0.11675,4.31584e-05,0.107498,0.360793
440,438.413,0.11751,nan,0.107498,0.360793
441,439.403,0.11827,nan,0.107497,0.360791
442,440.393,0.119045,0,0.107497,0.360791
443,441.382,0.11982,nan,0.107494,0.360779
444,442.371,0.12061,3.05176e-05,0.107495,0.360788
445,443.361,0.121401,nan,0.107441,0.360705
446,444.35,0.122206,nan,0.107441,0.360704
447,445.339,0.123024,nan,0.107494,0.360785
448,446.328,0.123843,nan,0.107493,0.360783
449,447.317,0.124663,0,0.107479,0.36075
450,448.305,0.125511,nan,0.107532,0.36083
451,449.294,0.126347,4.31584e-05,0.107491,0.360779
452,450.283,0.127196,nan,0.10749,0.360778
453,451.271,0.12806,6.10352e-05,0.107489,0.360777
454,452.259,0.128938,nan,0.10754,0.360855
455,453.247,0.129804,6.10352e-05,0.107488,0.360774
456,454.235,0.130698,nan,0.107487,0.360773
457,455.223,0.131592,nan,0.107486,0.360771
458,456.211,0.132501,0,0.107498,0.360801
459,457.199,0.13341,6.10352e-05,0.107485,0.360768
460,458.186,0.134334,nan,0.107484,0.360767
461,459.173,0.135272,6.10352e-05,0.107498,0.360805
462,460.161,0.136211,nan,0.107485,0.360773
463,461.148,0.137165,6.10352e-05,0.107484,0.360772
464,462.135,0.138133,7.47525e-05,0.107495,0.3608
465,463.122,0.139102,nan,0.107482,0.360769
466,464.108,0.140086,nan,0.107482,0.360767
467,465.095,0.141084,6.10352e-05,0.107492,0.360795
468,466.082,0.142082,nan,0.10748,0.360764
469,467.068,0.143096,nan,0.107479,0.360762
470,468.054,0.144124,4.31584e-05,0.10749,0.36079
471,469.04,0.145152,nan,0.107477,0.360759
472,470.026,0.14621,nan,0.10749,0.360796
473,471.012,0.147267,7.47525e-05,0.107522,0.360822
474,471.997,0.148339,4.31584e-05,0.107535,0.360857
475,472.983,0.149412,0,0.10752,0.360817
476,473.968,0.150515,4.31584e-05,0.107532,0.360853
477,474.953,0.151618,0,0.107531,0.360851
478,475.938,0.152722,6.10352e-05,0.107471,0.360747
479,476.923,0.153853,nan,0.107515,0.360809
480,477.907,0.155001,6.10352e-05,0.107482,0.360781
481,478.892,0.156148,nan,0.107513,0.360805
482,479.876,0.157311,7.47525e-05,0.107478,0.360767
483,480.86,0.158502,nan,0.107526,0.360847
484,481.844,0.159694,7.47525e-05,0.107525,0.360844
485,482.828,0.160888,nan,0.107475,0.360761
486,483.811,0.162108,4.31584e-05,0.107509,0.360802
487,484.794,0.16336,6.10352e-05,0.107521,0.360837
488,485.778,0.164597,4.31584e-05,0.107507,0.360798
489,486.76,0.165863,0,0.107518,0.360831
490,487.743,0.167145,4.31584e-05,0.107517,0.360829
491,488.726,0.168426,6.10352e-05,0.107515,0.360826
492,489.708,0.169737,nan,0.107516,0.360832
493,490.69,0.171049,8.63167e-05,0.107512,0.360821
494,491.672,0.17239,4.31584e-05,0.107524,0.360854
495,492.654,0.173731,nan,0.10751,0.360815
496,493.636,0.175102,6.10352e-05,0.107513,0.36083
497,494.617,0.176473,0,0.107507,0.36081
498,495.598,0.177873,0.000105716,0.107505,0.360808
499,496.579,0.179288,8.63167e-05,0.107548,0.360872
500,497.56,0.180718,6.10352e-05,0.107547,0.360869
501,498.54,0.182165,8.63167e-05,0.107505,0.360815
502,499.521,0.183625,0.00012207,0.107503,0.360812
503,500.5,0.185115,nan,0.107522,0.360861
504,501.48,0.186605,6.10352e-05,0.1075,0.360805
505,502.46,0.188125,nan,0.107519,0.360854
506,503.439,0.189672,6.10352e-05,0.107579,0.360915
507,504.418,0.191222,0,0.107577,0.360912
508,505.397,0.192802,0.00012207,0.107579,0.360924
509,506.375,0.194383,0,0.107512,0.360841
510,507.354,0.195993,0,0.107514,0.360853
511,508.331,0.19763,nan,0.107572,0.360912
512,509.309,0.199271,8.63167e-05,0.107509,0.360845
513,510.287,0.20094,0,0.107507,0.360841
514,511.264,0.202636,6.10352e-05,0.107566,0.360899
515,512.241,0.204337,6.10352e-05,0.107503,0.360833
516,513.217,0.206093,6.10352e-05,0.107585,0.360957
517,514.194,0.207824,0,0.107499,0.360825
518,515.17,0.20961,0,0.107576,0.360932
519,516.146,0.2114,0.000105716,0.107495,0.360817
520,517.121,0.213246,0,0.107575,0.360938
521,518.096,0.215093,6.10352e-05,0.107572,0.360933
522,519.071,0.216941,6.10352e-05,0.10757,0.360928
523,520.045,0.218848,nan,0.107567,0.360923
524,521.019,0.220756,nan,0.107564,0.360918
525,521.993,0.222693,6.10352e-05,0.107561,0.360913
