total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
858,717.81,10.3825,0.0476018,0.973466,0.881751
859,717.948,10.4463,0.0484753,0.982216,0.896663
860,718.101,10.5091,0.0482386,1.00087,0.893372
861,718.245,10.5725,0.0491008,1.01414,0.90495
862,718.38,10.6365,0.0499481,1.01513,0.910727
863,718.534,10.6992,0.0502527,1.03877,0.912707
864,718.67,10.7632,0.0504043,1.04033,0.919308
865,718.804,10.8273,0.0509313,1.04377,0.928631
866,718.954,10.8902,0.0516748,1.06563,0.93414
867,719.085,10.9546,0.0517486,1.07404,0.942417
868,719.232,11.0178,0.0527705,1.0925,0.945223
869,719.374,11.0813,0.0521159,1.09929,0.950045
870,719.505,11.1456,0.0537021,1.1079,0.958813
871,719.65,11.209,0.0543376,1.12939,0.970676
872,719.784,11.2731,0.0553117,1.14092,0.980502
873,719.925,11.3367,0.0553807,1.15907,0.989439
874,720.061,11.4007,0.056472,1.17306,1.00206
875,720.196,11.4648,0.0563367,1.17937,1.00372
876,720.331,11.5289,0.0572769,1.19216,1.01446
877,720.464,11.5931,0.0583328,1.20328,1.02767
878,720.597,11.6573,0.0588536,1.21437,1.0394
879,720.733,11.7213,0.0606413,1.24007,1.056
880,720.865,11.7855,0.0608924,1.25053,1.06776
881,720.997,11.8498,0.0620098,1.26064,1.07903
882,721.13,11.9141,0.0623778,1.27083,1.09049
883,721.271,11.9776,0.0632282,1.29661,1.1048
884,721.411,12.0413,0.0647778,1.31985,1.11582
885,721.544,12.1056,0.0657133,1.33704,1.13883
886,721.677,12.1698,0.0668642,1.3548,1.16188
887,721.809,12.234,0.0686656,1.37339,1.18272
888,721.951,12.2976,0.0693291,1.3979,1.19604
889,722.073,12.3626,0.0707452,1.40764,1.22382
890,722.211,12.4264,0.0729748,1.43593,1.24876
891,722.354,12.49,0.0734957,1.46152,1.26501
892,722.485,12.5543,0.0767456,1.48551,1.30178
893,722.621,12.6183,0.0785147,1.51469,1.33594
894,722.754,12.6825,0.0796722,1.52648,1.35523
895,722.895,12.7461,0.0825874,1.56481,1.39236
896,723.02,12.8109,0.0846855,1.57891,1.43711
897,723.177,12.8733,0.0869963,1.63133,1.47004
898,723.302,12.9382,0.0900981,1.65218,1.52252
899,723.444,13.0016,0.0928505,1.68583,1.55913
900,723.591,13.0648,0.0960016,1.72747,1.61447
901,723.735,13.1282,0.0996668,1.76636,1.6707
902,723.881,13.1915,0.102757,1.81174,1.72854
903,724.016,13.2556,0.106548,1.83728,1.78731
904,724.172,13.318,0.111516,1.89405,1.8581
905,724.323,13.3809,0.115944,1.94831,1.93255
906,724.479,13.4434,0.120462,2.0022,2.01115
907,724.641,13.5055,0.125912,2.06595,2.09655
908,724.817,13.5665,0.132927,2.15617,2.20636
909,724.983,13.6283,0.139536,2.22296,2.312
910,725.148,13.6901,0.14469,2.28726,2.39902
911,725.334,13.7504,0.153541,2.39152,2.54162
912,725.528,13.8101,0.160632,2.49136,2.64763
913,725.706,13.871,0.167741,2.57436,2.76515
914,725.916,13.9295,0.177122,2.70317,2.91901
915,726.145,13.9866,0.185783,2.85034,3.05739
916,726.349,14.0455,0.195,2.96802,3.20302
917,726.605,14.1007,0.205255,3.15146,3.36691
918,726.848,14.1567,0.216753,3.31873,3.55047
919,727.126,14.2102,0.227067,3.52485,3.71367
920,727.378,14.2656,0.237158,3.70149,3.87621
921,727.72,14.3143,0.249786,3.98636,4.07222
922,728.043,14.3644,0.262679,4.25269,4.27436
923,728.373,14.4141,0.272907,4.51927,4.43838
924,728.733,14.4615,0.284487,4.82844,4.62056
925,729.106,14.5079,0.295923,5.14645,4.79762
926,729.503,14.5525,0.305163,5.4976,4.94167
927,729.897,14.5975,0.314301,5.84083,5.08649
928,730.335,14.639,0.323087,6.23607,5.22373
929,730.792,14.6793,0.330211,6.65417,5.32985
930,731.2,14.7231,0.335005,7.01775,5.40787
931,731.736,14.7575,0.3413,7.52794,5.49423
932,732.284,14.791,0.344437,8.054,5.53518
933,732.758,14.8299,0.344991,8.49323,5.54097
934,733.253,14.8673,0.344681,8.95362,5.52962
935,733.786,14.9019,0.343683,9.45691,5.50313
936,734.242,14.9422,0.340606,9.871,5.44903
937,734.724,14.9805,0.335869,10.3167,5.37082
938,735.208,15.0188,0.329471,10.761,5.25913
939,735.656,15.0596,0.324407,11.1638,5.17634
940,736.096,15.1011,0.319645,11.5577,5.09923
941,736.545,15.1419,0.313158,11.9586,4.99531
942,736.982,15.1836,0.307057,12.3437,4.89706
943,737.373,15.2288,0.305113,12.6788,4.86912
944,737.816,15.27,0.301794,13.0726,4.81264
945,738.207,15.3151,0.303785,13.4082,4.85038
946,738.6,15.3601,0.306435,13.745,4.90035
947,739.04,15.4015,0.312939,14.1388,5.01043
948,739.487,15.4425,0.321857,14.5402,5.15832
949,739.938,15.4832,0.333773,14.9415,5.35088
950,740.447,15.5195,0.356433,15.4259,5.72107
951,740.972,15.5547,0.37298,15.9168,5.98977
952,741.557,15.5854,0.393641,16.4805,6.32292
953,742.222,15.6102,0.421006,17.1454,6.76006
